"OrderTrackingID","SalesOrderID","TrackingEventID","EventDateTime"
158910,54201,6,"2013-08-12 09:00:00.000000"
158933,54348,6,"2013-08-14 09:00:00.000000"
158972,70119,6,"2014-04-08 09:00:00.000000"
158985,74130,6,"2014-05-31 09:00:00.000000"
159000,70749,6,"2014-04-16 09:00:00.000000"
159001,48888,6,"2012-12-12 09:00:00.000000"
159048,44751,6,"2011-11-01 09:00:00.000000"
159051,59073,6,"2013-10-31 09:00:00.000000"
159093,49896,6,"2013-03-01 09:00:00.000000"
159118,70224,6,"2014-04-09 09:00:00.000000"
159136,44268,6,"2011-08-29 09:00:00.000000"
159209,51051,6,"2013-05-28 09:00:00.000000"
159262,47334,6,"2012-07-30 09:00:00.000000"
159283,62160,6,"2013-12-16 09:00:00.000000"
159288,61383,6,"2013-12-03 09:00:00.000000"
159302,70791,6,"2014-04-17 09:00:00.000000"
159314,64911,6,"2014-01-26 09:00:00.000000"
159327,71757,6,"2014-05-01 09:00:00.000000"
159387,52395,6,"2013-07-11 09:00:00.000000"
159394,54537,6,"2013-08-18 09:00:00.000000"
159399,61530,6,"2013-12-05 09:00:00.000000"
159455,65352,6,"2014-01-30 09:00:00.000000"
159488,72807,6,"2014-05-14 09:00:00.000000"
159496,58506,6,"2013-10-24 09:00:00.000000"
159501,72240,6,"2014-05-06 09:00:00.000000"
159518,48426,6,"2012-11-02 09:00:00.000000"
159563,56826,6,"2013-09-27 09:00:00.000000"
159619,71883,6,"2014-05-02 09:00:00.000000"
159639,61551,6,"2013-12-06 09:00:00.000000"
159646,49392,6,"2013-01-22 09:00:00.000000"
159654,66549,6,"2014-02-18 09:00:00.000000"
159655,71064,6,"2014-04-21 09:00:00.000000"
159658,49518,6,"2013-01-29 09:00:00.000000"
159671,60690,6,"2013-11-23 09:00:00.000000"
159674,48111,6,"2012-10-05 09:00:00.000000"
159685,72912,6,"2014-05-15 09:00:00.000000"
159692,59052,6,"2013-10-31 09:00:00.000000"
159703,63693,6,"2014-01-07 09:00:00.000000"
159715,68670,6,"2014-03-21 09:00:00.000000"
159717,43869,6,"2011-07-02 09:00:00.000000"
159726,71778,6,"2014-05-02 09:00:00.000000"
159754,46767,6,"2012-06-10 09:00:00.000000"
159765,53844,6,"2013-08-05 09:00:00.000000"
159772,64848,6,"2014-01-24 09:00:00.000000"
159775,66591,6,"2014-02-19 09:00:00.000000"
159811,56994,6,"2013-09-30 09:00:00.000000"
159844,65688,6,"2014-02-05 09:00:00.000000"
159862,57666,6,"2013-10-09 09:00:00.000000"
159873,58359,6,"2013-10-22 09:00:00.000000"
159891,71967,6,"2014-05-02 09:00:00.000000"
159907,67536,6,"2014-03-04 09:00:00.000000"
159910,44919,6,"2011-11-16 09:00:00.000000"
159925,53277,6,"2013-07-28 09:00:00.000000"
159935,46452,6,"2012-05-10 09:00:00.000000"
159941,50553,6,"2013-04-22 09:00:00.000000"
159948,52983,6,"2013-07-23 09:00:00.000000"
159987,63231,6,"2014-01-01 09:00:00.000000"
159998,73836,6,"2014-05-27 09:00:00.000000"
160010,63168,6,"2014-01-01 09:00:00.000000"
160014,70371,6,"2014-04-11 09:00:00.000000"
160022,62475,6,"2013-12-21 09:00:00.000000"
160041,46263,6,"2012-04-20 09:00:00.000000"
160054,62580,6,"2013-12-22 09:00:00.000000"
160075,71505,6,"2014-04-28 09:00:00.000000"
160101,53445,6,"2013-07-31 09:00:00.000000"
160114,74529,6,"2014-06-12 09:00:00.000000"
160130,48489,6,"2012-11-08 09:00:00.000000"
160162,50064,6,"2013-03-17 09:00:00.000000"
160169,53466,6,"2013-08-01 09:00:00.000000"
160198,44730,6,"2011-10-30 09:00:00.000000"
160210,49434,6,"2013-01-27 09:00:00.000000"
160218,63987,6,"2014-01-11 09:00:00.000000"
160219,67137,6,"2014-02-27 09:00:00.000000"
160257,68250,6,"2014-03-15 09:00:00.000000"
160277,60920,6,"2013-11-27 09:00:00.000000"
160282,65667,6,"2014-02-04 09:00:00.000000"
160365,60123,6,"2013-11-15 09:00:00.000000"
160378,50379,6,"2013-04-04 09:00:00.000000"
160395,56112,6,"2013-09-13 09:00:00.000000"
160397,59262,6,"2013-11-02 09:00:00.000000"
160417,68985,6,"2014-03-26 09:00:00.000000"
160429,52584,6,"2013-07-15 09:00:00.000000"
160437,60228,6,"2013-11-16 09:00:00.000000"
160457,66108,6,"2014-02-11 09:00:00.000000"
160520,65961,6,"2014-02-09 09:00:00.000000"
160534,61194,6,"2013-12-01 09:00:00.000000"
160542,62643,6,"2013-12-24 09:00:00.000000"
160549,47964,6,"2012-10-01 09:00:00.000000"
160566,45906,6,"2012-03-15 09:00:00.000000"
160567,62433,6,"2013-12-20 09:00:00.000000"
160588,56637,6,"2013-09-23 09:00:00.000000"
160655,47754,6,"2012-09-03 09:00:00.000000"
160664,50694,6,"2013-05-01 09:00:00.000000"
160666,70644,6,"2014-04-15 09:00:00.000000"
160688,44877,6,"2011-11-11 09:00:00.000000"
160714,68776,6,"2014-03-23 09:00:00.000000"
160721,69132,6,"2014-03-28 09:00:00.000000"
160723,48783,6,"2012-12-01 09:00:00.000000"
160739,69825,6,"2014-04-04 09:00:00.000000"
160742,47103,6,"2012-07-05 09:00:00.000000"
160760,59053,6,"2013-10-31 09:00:00.000000"
160777,50589,6,"2013-04-25 09:00:00.000000"
160794,49119,6,"2013-01-01 09:00:00.000000"
160827,47544,6,"2012-08-13 09:00:00.000000"
160830,44289,6,"2011-09-01 09:00:00.000000"
160831,65499,6,"2014-02-01 09:00:00.000000"
160838,50967,6,"2013-05-19 09:00:00.000000"
160847,64428,6,"2014-01-18 09:00:00.000000"
160881,59283,6,"2013-11-03 09:00:00.000000"
160907,71337,6,"2014-04-25 09:00:00.000000"
160916,59430,6,"2013-11-05 09:00:00.000000"
160923,71692,6,"2014-05-01 09:00:00.000000"
160956,66444,6,"2014-02-17 09:00:00.000000"
160997,52794,6,"2013-07-19 09:00:00.000000"
161001,45822,6,"2012-03-02 09:00:00.000000"
161026,50442,6,"2013-04-10 09:00:00.000000"
161032,58862,6,"2013-10-30 09:00:00.000000"
161041,61257,6,"2013-12-01 09:00:00.000000"
161042,59955,6,"2013-11-12 09:00:00.000000"
161054,46158,6,"2012-04-06 09:00:00.000000"
161070,55461,6,"2013-09-02 09:00:00.000000"
161085,64281,6,"2014-01-16 09:00:00.000000"
161120,53319,6,"2013-07-29 09:00:00.000000"
161127,47187,6,"2012-07-15 09:00:00.000000"
161154,73878,6,"2014-05-28 09:00:00.000000"
161157,46179,6,"2012-04-10 09:00:00.000000"
161160,53151,6,"2013-07-26 09:00:00.000000"
161185,65835,6,"2014-02-07 09:00:00.000000"
161225,60564,6,"2013-11-22 09:00:00.000000"
161257,52920,6,"2013-07-21 09:00:00.000000"
161259,59031,6,"2013-10-31 09:00:00.000000"
161262,55734,6,"2013-09-06 09:00:00.000000"
161265,53487,6,"2013-08-01 09:00:00.000000"
161273,74634,6,"2014-06-16 09:00:00.000000"
161296,52962,6,"2013-07-22 09:00:00.000000"
161299,73164,6,"2014-05-18 09:00:00.000000"
161333,69699,6,"2014-04-02 09:00:00.000000"
161339,62185,6,"2013-12-16 09:00:00.000000"
161346,53130,6,"2013-07-25 09:00:00.000000"
161368,51681,6,"2013-06-30 09:00:00.000000"
161385,67851,6,"2014-03-09 09:00:00.000000"
161403,47649,6,"2012-08-30 09:00:00.000000"
161410,60270,6,"2013-11-17 09:00:00.000000"
161413,61131,6,"2013-11-30 09:00:00.000000"
161414,48846,6,"2012-12-07 09:00:00.000000"
161418,55440,6,"2013-09-01 09:00:00.000000"
161473,64155,6,"2014-01-14 09:00:00.000000"
161515,68418,6,"2014-03-18 09:00:00.000000"
161535,56595,6,"2013-09-22 09:00:00.000000"
161557,47061,6,"2012-07-01 09:00:00.000000"
161559,56133,6,"2013-09-14 09:00:00.000000"
161571,51513,6,"2013-06-21 09:00:00.000000"
161572,52752,6,"2013-07-18 09:00:00.000000"
161611,56301,6,"2013-09-17 09:00:00.000000"
161637,61197,6,"2013-12-01 09:00:00.000000"
161648,61971,6,"2013-12-12 09:00:00.000000"
161702,71652,6,"2014-04-30 09:00:00.000000"
161740,49833,6,"2013-03-01 09:00:00.000000"
161749,72387,6,"2014-05-08 09:00:00.000000"
161767,67956,6,"2014-03-10 09:00:00.000000"
161832,63084,6,"2013-12-31 09:00:00.000000"
161867,55944,6,"2013-09-10 09:00:00.000000"
161894,69258,6,"2014-03-30 09:00:00.000000"
161915,68292,6,"2014-03-16 09:00:00.000000"
161943,51009,6,"2013-05-23 09:00:00.000000"
161954,63819,6,"2014-01-08 09:00:00.000000"
162004,49959,6,"2013-03-07 09:00:00.000000"
162113,69657,6,"2014-04-01 09:00:00.000000"
162121,49098,6,"2013-01-01 09:00:00.000000"
162125,55776,6,"2013-09-07 09:00:00.000000"
162150,69867,6,"2014-04-05 09:00:00.000000"
162200,72534,6,"2014-05-10 09:00:00.000000"
162257,44562,6,"2011-10-02 09:00:00.000000"
162268,67011,6,"2014-02-25 09:00:00.000000"
162283,73563,6,"2014-05-23 09:00:00.000000"
162289,70497,6,"2014-04-13 09:00:00.000000"
162301,59388,6,"2013-11-04 09:00:00.000000"
162335,65793,6,"2014-02-06 09:00:00.000000"
162359,57141,6,"2013-10-01 09:00:00.000000"
162360,70539,6,"2014-04-14 09:00:00.000000"
162400,71379,6,"2014-04-26 09:00:00.000000"
162453,60102,6,"2013-11-14 09:00:00.000000"
162459,53823,6,"2013-08-04 09:00:00.000000"
162461,44541,6,"2011-10-02 09:00:00.000000"
162502,74655,6,"2014-06-17 09:00:00.000000"
162562,48720,6,"2012-11-29 09:00:00.000000"
162564,62769,6,"2013-12-26 09:00:00.000000"
162569,51807,6,"2013-07-01 09:00:00.000000"
162573,52017,6,"2013-07-03 09:00:00.000000"
162582,49203,6,"2013-01-04 09:00:00.000000"
162643,70182,6,"2014-04-09 09:00:00.000000"
162655,59325,6,"2013-11-03 09:00:00.000000"
162685,51786,6,"2013-07-01 09:00:00.000000"
162706,73500,6,"2014-05-22 09:00:00.000000"
162710,61614,6,"2013-12-07 09:00:00.000000"
162720,50043,6,"2013-03-15 09:00:00.000000"
162722,63903,6,"2014-01-10 09:00:00.000000"
162764,72429,6,"2014-05-08 09:00:00.000000"
162789,53403,6,"2013-07-31 09:00:00.000000"
162793,66654,6,"2014-02-20 09:00:00.000000"
162799,49749,6,"2013-02-19 09:00:00.000000"
162845,65289,6,"2014-01-30 09:00:00.000000"
162875,69468,6,"2014-04-01 09:00:00.000000"
162910,46788,6,"2012-06-12 09:00:00.000000"
162945,63735,6,"2014-01-07 09:00:00.000000"
162962,67599,6,"2014-03-05 09:00:00.000000"
162968,60774,6,"2013-11-25 09:00:00.000000"
163001,62517,6,"2013-12-21 09:00:00.000000"
163003,48048,6,"2012-10-01 09:00:00.000000"
163009,70014,6,"2014-04-06 09:00:00.000000"
163011,65268,6,"2014-01-30 09:00:00.000000"
163033,71295,6,"2014-04-25 09:00:00.000000"
163069,47859,6,"2012-09-18 09:00:00.000000"
163078,56910,6,"2013-09-29 09:00:00.000000"
163080,46305,6,"2012-04-26 09:00:00.000000"
163127,69447,6,"2014-04-01 09:00:00.000000"
163137,44310,6,"2011-09-01 09:00:00.000000"
163147,73773,6,"2014-05-26 09:00:00.000000"
163184,53088,6,"2013-07-25 09:00:00.000000"
163218,56532,6,"2013-09-21 09:00:00.000000"
163240,51114,6,"2013-05-31 09:00:00.000000"
163266,74970,6,"2014-06-27 09:00:00.000000"
163278,47355,6,"2012-08-01 09:00:00.000000"
163298,68607,6,"2014-03-20 09:00:00.000000"
163319,61945,6,"2013-12-12 09:00:00.000000"
163333,64806,6,"2014-01-24 09:00:00.000000"
163354,64365,6,"2014-01-17 09:00:00.000000"
163395,59892,6,"2013-11-11 09:00:00.000000"
163430,44163,6,"2011-08-07 09:00:00.000000"
163437,63021,6,"2013-12-30 09:00:00.000000"
163471,72030,6,"2014-05-03 09:00:00.000000"
163473,65877,6,"2014-02-07 09:00:00.000000"
163499,46368,6,"2012-05-01 09:00:00.000000"
163526,59766,6,"2013-11-10 09:00:00.000000"
163543,71127,6,"2014-04-22 09:00:00.000000"
163556,63462,6,"2014-01-03 09:00:00.000000"
163558,72324,6,"2014-05-07 09:00:00.000000"
163568,53550,6,"2013-08-01 09:00:00.000000"
163576,59598,6,"2013-11-07 09:00:00.000000"
163608,63210,6,"2014-01-01 09:00:00.000000"
163618,65184,6,"2014-01-30 09:00:00.000000"
163634,60438,6,"2013-11-19 09:00:00.000000"
163658,49560,6,"2013-01-30 09:00:00.000000"
163678,48909,6,"2012-12-14 09:00:00.000000"
163679,45864,6,"2012-03-09 09:00:00.000000"
163699,49476,6,"2013-01-29 09:00:00.000000"
163709,58422,6,"2013-10-23 09:00:00.000000"
163723,71862,6,"2014-05-02 09:00:00.000000"
163748,46116,6,"2012-03-31 09:00:00.000000"
163755,48993,6,"2012-12-24 09:00:00.000000"
163789,68775,6,"2014-03-23 09:00:00.000000"
163801,46935,6,"2012-07-01 09:00:00.000000"
163810,48699,6,"2012-11-27 09:00:00.000000"
163819,68880,6,"2014-03-24 09:00:00.000000"
163834,54579,6,"2013-08-18 09:00:00.000000"
163841,56196,6,"2013-09-15 09:00:00.000000"
163843,62853,6,"2013-12-27 09:00:00.000000"
163866,46011,6,"2012-03-30 09:00:00.000000"
163877,65583,6,"2014-02-03 09:00:00.000000"
163928,45129,6,"2011-12-11 09:00:00.000000"
163934,57918,6,"2013-10-14 09:00:00.000000"
163955,54411,6,"2013-08-15 09:00:00.000000"
163956,67494,6,"2014-03-04 09:00:00.000000"
163969,59220,6,"2013-11-02 09:00:00.000000"
163973,50862,6,"2013-05-10 09:00:00.000000"
164067,61488,6,"2013-12-05 09:00:00.000000"
164084,54453,6,"2013-08-16 09:00:00.000000"
164086,49161,6,"2013-01-01 09:00:00.000000"
164114,53781,6,"2013-08-04 09:00:00.000000"
164122,65730,6,"2014-02-05 09:00:00.000000"
164137,74025,6,"2014-05-29 09:00:00.000000"
164150,62538,6,"2013-12-22 09:00:00.000000"
164158,67074,6,"2014-02-26 09:00:00.000000"
164167,56175,6,"2013-09-14 09:00:00.000000"
164264,72576,6,"2014-05-10 09:00:00.000000"
164279,62706,6,"2013-12-25 09:00:00.000000"
164282,57393,6,"2013-10-04 09:00:00.000000"
164300,64785,6,"2014-01-23 09:00:00.000000"
164305,65121,6,"2014-01-29 09:00:00.000000"
164311,71001,6,"2014-04-20 09:00:00.000000"
164316,60018,6,"2013-11-13 09:00:00.000000"
164318,62979,6,"2013-12-29 09:00:00.000000"
164331,52164,6,"2013-07-07 09:00:00.000000"
164334,58065,6,"2013-10-16 09:00:00.000000"
164342,44184,6,"2011-08-11 09:00:00.000000"
164358,57960,6,"2013-10-15 09:00:00.000000"
164395,54621,6,"2013-08-19 09:00:00.000000"
164412,67242,6,"2014-03-01 09:00:00.000000"
164452,48636,6,"2012-11-21 09:00:00.000000"
164457,64491,6,"2014-01-19 09:00:00.000000"
164483,70161,6,"2014-04-08 09:00:00.000000"
164485,52101,6,"2013-07-05 09:00:00.000000"
164519,57897,6,"2013-10-13 09:00:00.000000"
164531,46809,6,"2012-06-16 09:00:00.000000"
164546,64050,6,"2014-01-12 09:00:00.000000"
164552,49140,6,"2013-01-01 09:00:00.000000"
164589,60480,6,"2013-11-20 09:00:00.000000"
164596,68355,6,"2014-03-17 09:00:00.000000"
164599,66171,6,"2014-02-12 09:00:00.000000"
164612,46599,6,"2012-05-30 09:00:00.000000"
164634,45108,6,"2011-12-07 09:00:00.000000"
164642,56889,6,"2013-09-28 09:00:00.000000"
164675,72599,6,"2014-05-11 09:00:00.000000"
164688,70602,6,"2014-04-15 09:00:00.000000"
164701,73626,6,"2014-05-24 09:00:00.000000"
164731,52269,6,"2013-07-08 09:00:00.000000"
164747,62370,6,"2013-12-19 09:00:00.000000"
164751,59346,6,"2013-11-04 09:00:00.000000"
164753,74298,6,"2014-06-05 09:00:00.000000"
164775,45843,6,"2012-03-05 09:00:00.000000"
164803,69310,6,"2014-03-31 09:00:00.000000"
164819,46431,6,"2012-05-07 09:00:00.000000"
164835,64218,6,"2014-01-15 09:00:00.000000"
164836,49686,6,"2013-02-13 09:00:00.000000"
164870,50127,6,"2013-03-24 09:00:00.000000"
164878,71904,6,"2014-05-02 09:00:00.000000"
164940,73521,6,"2014-05-23 09:00:00.000000"
164958,50883,6,"2013-05-11 09:00:00.000000"
165003,51345,6,"2013-06-10 09:00:00.000000"
165023,70434,6,"2014-04-12 09:00:00.000000"
165056,45735,6,"2012-02-22 09:00:00.000000"
165062,51240,6,"2013-06-03 09:00:00.000000"
165065,63609,6,"2014-01-05 09:00:00.000000"
165093,53949,6,"2013-08-07 09:00:00.000000"
165107,60648,6,"2013-11-23 09:00:00.000000"
165171,58401,6,"2013-10-22 09:00:00.000000"
165172,69090,6,"2014-03-28 09:00:00.000000"
165177,61425,6,"2013-12-03 09:00:00.000000"
165189,44808,6,"2011-11-02 09:00:00.000000"
165196,72177,6,"2014-05-05 09:00:00.000000"
165203,54117,6,"2013-08-10 09:00:00.000000"
165208,66339,6,"2014-02-15 09:00:00.000000"
165245,52668,6,"2013-07-16 09:00:00.000000"
165260,44436,6,"2011-09-22 09:00:00.000000"
165268,69300,6,"2014-03-30 09:00:00.000000"
165272,50274,6,"2013-03-31 09:00:00.000000"
165288,65457,6,"2014-02-01 09:00:00.000000"
165428,72492,6,"2014-05-09 09:00:00.000000"
165445,50190,6,"2013-03-31 09:00:00.000000"
165448,62265,6,"2013-12-17 09:00:00.000000"
165460,55629,6,"2013-09-05 09:00:00.000000"
165463,74697,6,"2014-06-18 09:00:00.000000"
165481,53655,6,"2013-08-01 09:00:00.000000"
165507,66276,6,"2014-02-14 09:00:00.000000"
165524,72660,6,"2014-05-12 09:00:00.000000"
165538,57057,6,"2013-10-01 09:00:00.000000"
165592,47481,6,"2012-08-04 09:00:00.000000"
165597,47628,6,"2012-08-26 09:00:00.000000"
165620,56469,6,"2013-09-20 09:00:00.000000"
165632,64323,6,"2014-01-17 09:00:00.000000"
165684,46725,6,"2012-06-05 09:00:00.000000"
165697,71484,6,"2014-04-27 09:00:00.000000"
165722,46578,6,"2012-05-27 09:00:00.000000"
165728,71211,6,"2014-04-23 09:00:00.000000"
165732,67641,6,"2014-03-05 09:00:00.000000"
165756,67809,6,"2014-03-08 09:00:00.000000"
165775,45339,6,"2012-01-02 09:00:00.000000"
165782,57477,6,"2013-10-05 09:00:00.000000"
165821,63945,6,"2014-01-10 09:00:00.000000"
165857,73206,6,"2014-05-19 09:00:00.000000"
165952,44247,6,"2011-08-25 09:00:00.000000"
165962,47565,6,"2012-08-17 09:00:00.000000"
165986,67977,6,"2014-03-11 09:00:00.000000"
166058,56259,6,"2013-09-16 09:00:00.000000"
166069,60396,6,"2013-11-19 09:00:00.000000"
166082,49245,6,"2013-01-07 09:00:00.000000"
166085,45402,6,"2012-01-11 09:00:00.000000"
166106,55608,6,"2013-09-04 09:00:00.000000"
166154,43701,6,"2011-06-01 09:00:00.000000"
166188,48615,6,"2012-11-19 09:00:00.000000"
166190,64113,6,"2014-01-13 09:00:00.000000"
166213,59115,6,"2013-10-31 09:00:00.000000"
166229,74676,6,"2014-06-17 09:00:00.000000"
166243,62748,6,"2013-12-25 09:00:00.000000"
166291,55902,6,"2013-09-09 09:00:00.000000"
166315,62601,6,"2013-12-23 09:00:00.000000"
166330,56427,6,"2013-09-19 09:00:00.000000"
166336,44646,6,"2011-10-14 09:00:00.000000"
166338,44016,6,"2011-07-22 09:00:00.000000"
166339,62307,6,"2013-12-18 09:00:00.000000"
166347,65625,6,"2014-02-03 09:00:00.000000"
166403,69972,6,"2014-04-06 09:00:00.000000"
166414,73731,6,"2014-05-26 09:00:00.000000"
166424,62139,6,"2013-12-15 09:00:00.000000"
166431,47880,6,"2012-09-20 09:00:00.000000"
166435,73710,6,"2014-05-25 09:00:00.000000"
166482,67683,6,"2014-03-06 09:00:00.000000"
166489,73059,6,"2014-05-17 09:00:00.000000"
166547,52626,6,"2013-07-16 09:00:00.000000"
166553,62916,6,"2013-12-28 09:00:00.000000"
166589,65940,6,"2014-02-08 09:00:00.000000"
166614,68124,6,"2014-03-13 09:00:00.000000"
166681,69384,6,"2014-03-31 09:00:00.000000"
166739,74151,7,"2014-06-01 09:00:00.000000"
166790,47943,6,"2012-09-29 09:00:00.000000"
166826,44058,6,"2011-07-30 09:00:00.000000"
166898,47922,6,"2012-09-25 09:00:00.000000"
166936,61656,6,"2013-12-07 09:00:00.000000"
166946,70959,6,"2014-04-20 09:00:00.000000"
166949,60375,6,"2013-11-18 09:00:00.000000"
166952,58653,6,"2013-10-27 09:00:00.000000"
166978,54516,6,"2013-08-17 09:00:00.000000"
167015,45738,6,"2012-02-22 09:00:00.000000"
167031,46872,6,"2012-06-23 09:00:00.000000"
167062,67431,6,"2014-03-03 09:00:00.000000"
167085,46221,6,"2012-04-15 09:00:00.000000"
167096,72786,6,"2014-05-13 09:00:00.000000"
167129,52437,6,"2013-07-12 09:00:00.000000"
167150,58023,6,"2013-10-16 09:00:00.000000"
167179,61173,6,"2013-12-01 09:00:00.000000"
167206,61236,6,"2013-12-01 09:00:00.000000"
167214,67704,6,"2014-03-07 09:00:00.000000"
167221,59682,6,"2013-11-08 09:00:00.000000"
167239,66255,6,"2014-02-13 09:00:00.000000"
167262,74550,6,"2014-06-13 09:00:00.000000"
167274,73458,6,"2014-05-22 09:00:00.000000"
167285,72639,6,"2014-05-11 09:00:00.000000"
167303,49056,6,"2013-01-01 09:00:00.000000"
167306,60543,6,"2013-11-21 09:00:00.000000"
167319,63672,6,"2014-01-06 09:00:00.000000"
167322,54684,6,"2013-08-20 09:00:00.000000"
167325,49917,6,"2013-03-02 09:00:00.000000"
167326,61698,6,"2013-12-08 09:00:00.000000"
167338,72954,6,"2014-05-16 09:00:00.000000"
167375,60858,6,"2013-11-26 09:00:00.000000"
167391,54180,6,"2013-08-11 09:00:00.000000"
167411,45759,6,"2012-02-26 09:00:00.000000"
167418,54012,6,"2013-08-08 09:00:00.000000"
167424,51093,6,"2013-05-31 09:00:00.000000"
167458,58464,6,"2013-10-23 09:00:00.000000"
167471,70392,6,"2014-04-12 09:00:00.000000"
167475,46641,6,"2012-05-31 09:00:00.000000"
167491,58128,6,"2013-10-17 09:00:00.000000"
167507,67158,6,"2014-02-28 09:00:00.000000"
167634,64743,6,"2014-01-23 09:00:00.000000"
167647,61992,6,"2013-12-13 09:00:00.000000"
167685,54355,6,"2013-08-14 09:00:00.000000"
167744,45591,6,"2012-01-31 09:00:00.000000"
167755,66864,6,"2014-02-23 09:00:00.000000"
167765,71232,6,"2014-04-24 09:00:00.000000"
167780,59808,6,"2013-11-10 09:00:00.000000"
167803,47418,6,"2012-08-01 09:00:00.000000"
167826,50106,6,"2013-03-22 09:00:00.000000"
167829,46683,6,"2012-05-31 09:00:00.000000"
167863,64575,6,"2014-01-20 09:00:00.000000"
167872,55209,6,"2013-08-30 09:00:00.000000"
167881,63525,6,"2014-01-04 09:00:00.000000"
167893,73584,6,"2014-05-24 09:00:00.000000"
167906,45297,6,"2012-01-02 09:00:00.000000"
167943,56868,6,"2013-09-28 09:00:00.000000"
167949,58317,6,"2013-10-21 09:00:00.000000"
167961,72051,6,"2014-05-03 09:00:00.000000"
167979,49077,6,"2013-01-01 09:00:00.000000"
167980,45633,6,"2012-02-06 09:00:00.000000"
167989,63546,6,"2014-01-04 09:00:00.000000"
168038,60837,6,"2013-11-26 09:00:00.000000"
168044,52290,6,"2013-07-09 09:00:00.000000"
168051,55251,6,"2013-08-31 09:00:00.000000"
168070,72156,6,"2014-05-05 09:00:00.000000"
168072,61572,6,"2013-12-06 09:00:00.000000"
168118,57372,6,"2013-10-04 09:00:00.000000"
168140,54054,6,"2013-08-09 09:00:00.000000"
168143,63714,6,"2014-01-07 09:00:00.000000"
168152,54999,6,"2013-08-26 09:00:00.000000"
168174,50253,6,"2013-03-31 09:00:00.000000"
168179,55293,6,"2013-08-31 09:00:00.000000"
168238,50316,6,"2013-03-31 09:00:00.000000"
168248,57078,6,"2013-10-01 09:00:00.000000"
168254,58548,6,"2013-10-25 09:00:00.000000"
168255,60669,6,"2013-11-23 09:00:00.000000"
168299,50568,6,"2013-04-23 09:00:00.000000"
168383,51492,6,"2013-06-19 09:00:00.000000"
168387,58107,6,"2013-10-17 09:00:00.000000"
168403,71925,6,"2014-05-02 09:00:00.000000"
168425,49938,6,"2013-03-05 09:00:00.000000"
168441,56805,6,"2013-09-27 09:00:00.000000"
168467,64932,6,"2014-01-26 09:00:00.000000"
168487,53991,6,"2013-08-08 09:00:00.000000"
168489,57540,6,"2013-10-07 09:00:00.000000"
168494,46167,6,"2012-04-07 09:00:00.000000"
168497,61299,6,"2013-12-01 09:00:00.000000"
168511,54600,6,"2013-08-19 09:00:00.000000"
168519,75018,6,"2014-06-28 09:00:00.000000"
168536,47166,6,"2012-07-13 09:00:00.000000"
168543,72765,6,"2014-05-13 09:00:00.000000"
168586,63651,6,"2014-01-06 09:00:00.000000"
168593,70938,6,"2014-04-19 09:00:00.000000"
168600,73395,6,"2014-05-21 09:00:00.000000"
168602,61509,6,"2013-12-05 09:00:00.000000"
168609,58212,6,"2013-10-19 09:00:00.000000"
168628,46515,6,"2012-05-19 09:00:00.000000"
168645,68754,6,"2014-03-23 09:00:00.000000"
168661,59556,6,"2013-11-06 09:00:00.000000"
168677,45990,6,"2012-03-27 09:00:00.000000"
168691,50085,6,"2013-03-19 09:00:00.000000"
168701,56931,6,"2013-09-29 09:00:00.000000"
168703,74067,6,"2014-05-30 09:00:00.000000"
168710,43932,6,"2011-07-05 09:00:00.000000"
168757,58044,6,"2013-10-16 09:00:00.000000"
168781,60900,6,"2013-11-27 09:00:00.000000"
168804,51555,6,"2013-06-23 09:00:00.000000"
168805,50148,6,"2013-03-26 09:00:00.000000"
168826,58968,6,"2013-10-31 09:00:00.000000"
168845,60795,6,"2013-11-25 09:00:00.000000"
168876,63588,6,"2014-01-05 09:00:00.000000"
168886,53592,6,"2013-08-01 09:00:00.000000"
168909,73332,6,"2014-05-20 09:00:00.000000"
168916,57981,6,"2013-10-15 09:00:00.000000"
168939,66906,6,"2014-02-24 09:00:00.000000"
168944,57876,6,"2013-10-13 09:00:00.000000"
168988,52353,6,"2013-07-10 09:00:00.000000"
169012,74802,6,"2014-06-21 09:00:00.000000"
169016,54831,6,"2013-08-23 09:00:00.000000"
169099,58779,6,"2013-10-29 09:00:00.000000"
169117,70812,6,"2014-04-17 09:00:00.000000"
169184,60963,6,"2013-11-28 09:00:00.000000"
169185,74991,6,"2014-06-27 09:00:00.000000"
169208,65058,6,"2014-01-28 09:00:00.000000"
169210,70203,6,"2014-04-09 09:00:00.000000"
169225,58443,6,"2013-10-23 09:00:00.000000"
169242,52122,6,"2013-07-06 09:00:00.000000"
169271,58611,6,"2013-10-26 09:00:00.000000"
169299,72849,6,"2014-05-14 09:00:00.000000"
169302,44793,6,"2011-11-01 09:00:00.000000"
169330,44142,6,"2011-08-03 09:00:00.000000"
169343,49371,6,"2013-01-20 09:00:00.000000"
169350,64386,6,"2014-01-18 09:00:00.000000"
169388,61929,6,"2013-12-12 09:00:00.000000"
169392,54285,6,"2013-08-13 09:00:00.000000"
169394,69195,6,"2014-03-29 09:00:00.000000"
169415,71169,6,"2014-04-23 09:00:00.000000"
169488,60186,6,"2013-11-16 09:00:00.000000"
169492,45654,6,"2012-02-11 09:00:00.000000"
169493,71547,6,"2014-04-28 09:00:00.000000"
169494,45003,6,"2011-11-27 09:00:00.000000"
169550,63315,6,"2014-01-01 09:00:00.000000"
169551,53046,6,"2013-07-24 09:00:00.000000"
