"SalesOrderID","OrderDate","DueDate","ShipDate","OnlineOrderFlag","CustomerID","SalesPersonEmployeeID","TerritoryID","BillToAddressID","ShipToAddressID","ShipMethodID","CurrencyRateID","SubTotal","TaxAmt","Freight","TotalDue"
67242,"2014-02-28 00:00:00","2014-03-12","2014-03-07","1",15540,0,4,24059,24059,1,0,2341.97,187.3576,58.5493,2587.8769
67263,"2014-03-01 00:00:00","2014-03-13","2014-03-08","0",30065,277,2,767,767,5,0,39790.2022,3831.4359,1197.3237,44818.9618
67284,"2014-03-01 00:00:00","2014-03-13","2014-03-15","0",29647,277,2,820,820,5,0,31600.5181,3048.4671,952.646,35601.6312
67305,"2014-03-01 00:00:00","2014-03-13","2014-03-08","0",29641,281,4,1088,1088,5,0,116153.8278,11240.5499,3512.6719,130907.0496
67326,"2014-03-01 00:00:00","2014-03-13","2014-03-08","0",29850,275,4,623,623,5,0,865.536,85.3996,26.6874,977.623
67347,"2014-03-01 00:00:00","2014-03-13","2014-03-15","0",29783,276,3,1075,1075,5,0,27769.0151,2628.7595,821.4873,31219.2619
67368,"2014-03-01 00:00:00","2014-03-13","2014-03-08","1",18750,0,4,11828,11828,1,0,4.99,0.3992,0.1248,5.514
67389,"2014-03-01 00:00:00","2014-03-13","2014-03-08","1",15586,0,9,28340,28340,1,11425,2397.95,191.836,59.9488,2649.7348
67410,"2014-03-01 00:00:00","2014-03-13","2014-03-15","1",23222,0,7,11524,11524,1,0,574.98,45.9984,14.3745,635.3529
67431,"2014-03-02 00:00:00","2014-03-14","2014-03-09","1",15622,0,8,29131,29131,1,0,583.97,46.7176,14.5993,645.2869
67452,"2014-03-02 18:29:00","2014-03-14","2014-03-09","1",17807,0,10,28307,28307,1,11441,7.28,0.5824,0.182,8.0444
67473,"2014-03-02 00:00:00","2014-03-14","2014-03-16","1",23227,0,7,23438,23438,1,0,597.95,47.836,14.9488,660.7348
67494,"2014-03-03 00:00:00","2014-03-15","2014-03-10","1",17066,0,9,23195,23195,1,11447,74.48,5.9584,1.862,82.3004
67515,"2014-03-03 00:00:00","2014-03-15","2014-03-10","1",19022,0,4,21587,21587,1,0,69.99,5.5992,1.7498,77.339
67536,"2014-03-03 00:00:00","2014-03-15","2014-03-17","1",25644,0,7,27990,27990,1,0,18.97,1.5176,0.4743,20.9619
67557,"2014-03-03 00:00:00","2014-03-15","2014-03-10","1",21878,0,9,12956,12956,1,11447,2482.23,198.5784,62.0558,2742.8642
67578,"2014-03-04 00:00:00","2014-03-16","2014-03-11","1",26742,0,9,24809,24809,1,11458,69.99,5.5992,1.7498,77.339
67599,"2014-03-04 00:00:00","2014-03-16","2014-03-18","1",18474,0,4,26664,26664,1,0,39.98,3.1984,0.9995,44.1779
67620,"2014-03-04 00:00:00","2014-03-16","2014-03-11","1",13391,0,6,24426,24426,1,11460,2405.47,192.4376,60.1368,2658.0444
67641,"2014-03-04 00:00:00","2014-03-16","2014-03-11","1",22510,0,10,23190,23190,1,11463,1763.97,141.1176,44.0993,1949.1869
67662,"2014-03-05 00:00:00","2014-03-17","2014-03-19","1",13318,0,6,19119,19119,1,11471,38.88,3.1104,0.972,42.9624
67683,"2014-03-05 18:17:00","2014-03-17","2014-03-12","1",12023,0,4,12865,12865,1,0,2354.99,188.3992,58.8748,2602.264
67704,"2014-03-06 00:00:00","2014-03-18","2014-03-13","1",19037,0,10,19850,19850,1,11485,2414.99,193.1992,60.3748,2668.564
67725,"2014-03-06 00:00:00","2014-03-18","2014-03-20","1",19907,0,7,19910,19910,1,0,32.27,2.5816,0.8068,35.6584
67746,"2014-03-06 00:00:00","2014-03-18","2014-03-13","1",26566,0,9,29849,29849,1,11480,1233.96,98.7168,30.849,1363.5258
67767,"2014-03-07 00:00:00","2014-03-19","2014-03-14","1",14315,0,9,26053,26053,1,11491,35.23,2.8184,0.8808,38.9292
67788,"2014-03-07 00:00:00","2014-03-19","2014-03-21","1",27422,0,1,25386,25386,1,0,60.47,4.8376,1.5118,66.8194
67809,"2014-03-07 00:00:00","2014-03-19","2014-03-14","1",24715,0,7,21206,21206,1,0,29.48,2.3584,0.737,32.5754
67830,"2014-03-07 00:00:00","2014-03-19","2014-03-14","1",29264,0,4,17002,17002,1,0,806.32,64.5056,20.158,890.9836
67851,"2014-03-08 00:00:00","2014-03-20","2014-03-22","1",25796,0,10,11839,11839,1,11507,2475.95,198.076,61.8988,2735.9248
67872,"2014-03-08 00:00:00","2014-03-20","2014-03-15","1",20557,0,10,28929,28929,1,11507,64.97,5.1976,1.6243,71.7919
67893,"2014-03-08 00:00:00","2014-03-20","2014-03-15","1",21886,0,9,24182,24182,1,11502,2514.93,201.1944,62.8733,2778.9977
67914,"2014-03-09 19:05:00","2014-03-21","2014-03-23","1",15007,0,6,16124,16124,1,11515,34.89,2.7912,0.8723,38.5535
67935,"2014-03-09 00:00:00","2014-03-21","2014-03-16","1",27188,0,8,14937,14937,1,0,4.99,0.3992,0.1248,5.514
67956,"2014-03-09 00:00:00","2014-03-21","2014-03-16","1",28370,0,10,15724,15724,1,11518,638.95,51.116,15.9738,706.0398
67977,"2014-03-10 00:00:00","2014-03-22","2014-03-24","1",22664,0,7,21228,21228,1,0,2511.32,200.9056,62.783,2775.0086
67998,"2014-03-10 00:00:00","2014-03-22","2014-03-17","1",27160,0,8,27578,27578,1,0,31.73,2.5384,0.7933,35.0617
68019,"2014-03-10 00:00:00","2014-03-22","2014-03-17","1",23341,0,1,25250,25250,1,0,561.48,44.9184,14.037,620.4354
68040,"2014-03-11 00:00:00","2014-03-23","2014-03-25","1",26256,0,1,29233,29233,1,0,93.46,7.4768,2.3365,103.2733
68061,"2014-03-11 00:00:00","2014-03-23","2014-03-18","1",14895,0,4,26000,26000,1,0,804.48,64.3584,20.112,888.9504
68082,"2014-03-11 00:00:00","2014-03-23","2014-03-18","1",24214,0,8,18067,18067,1,0,583.97,46.7176,14.5993,645.2869
68103,"2014-03-12 00:00:00","2014-03-24","2014-03-26","1",11726,0,1,14401,14401,1,0,62.98,5.0384,1.5745,69.5929
68124,"2014-03-12 00:00:00","2014-03-24","2014-03-19","1",25797,0,7,11715,11715,1,0,21.49,1.7192,0.5373,23.7465
68145,"2014-03-12 07:12:00","2014-03-24","2014-03-19","1",18371,0,1,12499,12499,1,0,1754.98,140.3984,43.8745,1939.2529
68166,"2014-03-13 00:00:00","2014-03-25","2014-03-27","1",12136,0,6,13244,13244,1,11559,4.99,0.3992,0.1248,5.514
68187,"2014-03-13 00:00:00","2014-03-25","2014-03-20","1",13056,0,1,29774,29774,1,0,848.47,67.8776,21.2118,937.5594
68208,"2014-03-14 00:00:00","2014-03-26","2014-03-21","1",11698,0,6,26261,26261,1,11570,21.49,1.7192,0.5373,23.7465
68229,"2014-03-14 00:00:00","2014-03-26","2014-03-28","1",21829,0,10,19009,19009,1,11573,63.97,5.1176,1.5993,70.6869
68250,"2014-03-14 00:00:00","2014-03-26","2014-03-21","1",19365,0,8,18171,18171,1,0,1249.84,99.9872,31.246,1381.0732
68271,"2014-03-15 00:00:00","2014-03-27","2014-03-22","1",18291,0,9,19733,19733,1,11579,21.98,1.7584,0.5495,24.2879
68292,"2014-03-15 00:00:00","2014-03-27","2014-03-29","1",14611,0,6,17416,17416,1,11581,195.59,15.6472,4.8898,216.127
68313,"2014-03-15 00:00:00","2014-03-27","2014-03-22","1",12590,0,10,25908,25908,1,11584,58.47,4.6776,1.4618,64.6094
68334,"2014-03-15 00:00:00","2014-03-27","2014-03-22","1",21491,0,1,28054,28054,1,0,1174.48,93.9584,29.362,1297.8004
68355,"2014-03-16 00:00:00","2014-03-28","2014-03-30","1",15572,0,6,20671,20671,1,11592,32.6,2.608,0.815,36.023
68376,"2014-03-16 05:05:00","2014-03-28","2014-03-23","1",16127,0,4,18387,18387,1,0,618.47,49.4776,15.4618,683.4094
68397,"2014-03-16 00:00:00","2014-03-28","2014-03-23","1",14235,0,9,27507,27507,1,11590,1283.82,102.7056,32.0955,1418.6211
68418,"2014-03-17 00:00:00","2014-03-29","2014-03-31","1",25277,0,4,17080,17080,1,0,96.07,7.6856,2.4018,106.1574
68439,"2014-03-17 00:00:00","2014-03-29","2014-03-24","1",12396,0,8,26832,26832,1,0,49.99,3.9992,1.2498,55.239
68460,"2014-03-17 00:00:00","2014-03-29","2014-03-24","1",21388,0,1,20538,20538,1,0,1179.47,94.3576,29.4868,1303.3144
68481,"2014-03-18 00:00:00","2014-03-30","2014-04-01","1",14146,0,10,12373,12373,1,11617,2344.96,187.5968,58.624,2591.1808
68502,"2014-03-18 00:00:00","2014-03-30","2014-03-25","1",26879,0,8,11550,11550,1,0,75.48,6.0384,1.887,83.4054
68523,"2014-03-18 00:00:00","2014-03-30","2014-03-25","1",15601,0,9,26405,26405,1,11612,2380.47,190.4376,59.5118,2630.4194
68544,"2014-03-19 00:00:00","2014-03-31","2014-04-02","1",26590,0,9,27408,27408,1,11623,69.99,5.5992,1.7498,77.339
68565,"2014-03-19 00:00:00","2014-03-31","2014-03-26","1",22183,0,1,26993,26993,1,0,32.28,2.5824,0.807,35.6694
68586,"2014-03-19 00:00:00","2014-03-31","2014-03-26","1",17838,0,10,24175,24175,1,11628,7.28,0.5824,0.182,8.0444
68607,"2014-03-19 07:28:00","2014-03-31","2014-04-02","1",12581,0,9,28810,28810,1,11623,574.98,45.9984,14.3745,635.3529
68628,"2014-03-20 00:00:00","2014-04-01","2014-03-27","1",17985,0,8,12470,12470,1,0,2319.99,185.5992,57.9998,2563.589
68649,"2014-03-20 00:00:00","2014-04-01","2014-03-27","1",13451,0,4,22816,22816,1,0,21.98,1.7584,0.5495,24.2879
68670,"2014-03-20 00:00:00","2014-04-01","2014-04-03","1",23462,0,1,13332,13332,1,0,567.76,45.4208,14.194,627.3748
68691,"2014-03-21 00:00:00","2014-04-02","2014-03-28","1",14077,0,6,23420,23420,1,11647,49.48,3.9584,1.237,54.6754
68712,"2014-03-21 00:00:00","2014-04-02","2014-03-28","1",11638,0,4,22272,22272,1,0,74.98,5.9984,1.8745,82.8529
68733,"2014-03-21 00:00:00","2014-04-02","2014-04-04","1",20878,0,7,27817,27817,1,0,1155.48,92.4384,28.887,1276.8054
68754,"2014-03-22 00:00:00","2014-04-03","2014-03-29","1",18884,0,6,24516,24516,1,11658,56.96,4.5568,1.424,62.9408
68775,"2014-03-22 00:00:00","2014-04-03","2014-03-29","1",26840,0,7,14352,14352,1,0,33.98,2.7184,0.8495,37.5479
68776,"2014-03-22 00:00:00","2014-04-03","2014-03-29","1",18172,0,10,22486,22486,1,11661,39.98,3.1984,0.9995,44.1779
68796,"2014-03-22 00:00:00","2014-04-03","2014-04-05","1",27273,0,4,13646,13646,1,0,2419.06,193.5248,60.4765,2673.0613
68817,"2014-03-23 00:00:00","2014-04-04","2014-03-30","1",28349,0,9,18653,18653,1,11667,39.98,3.1984,0.9995,44.1779
68838,"2014-03-23 03:13:00","2014-04-04","2014-03-30","1",19742,0,1,16156,16156,1,0,94.48,7.5584,2.362,104.4004
68857,"2014-03-23 00:00:00","2014-04-04","2014-03-30","1",13062,0,1,14037,14037,1,0,2318.96,185.5168,57.974,2562.4508
68859,"2014-03-23 00:00:00","2014-04-04","2014-04-06","1",16344,0,4,13454,13454,1,0,2294.99,183.5992,57.3748,2535.964
68880,"2014-03-23 00:00:00","2014-04-04","2014-03-30","1",24199,0,10,28072,28072,1,11672,1155.48,92.4384,28.887,1276.8054
68901,"2014-03-24 00:00:00","2014-04-05","2014-03-31","1",11506,0,6,28075,28075,1,11680,39.98,3.1984,0.9995,44.1779
68922,"2014-03-24 00:00:00","2014-04-05","2014-04-07","1",13409,0,7,28439,28439,1,0,108.95,8.716,2.7238,120.3898
68943,"2014-03-24 00:00:00","2014-04-05","2014-03-31","1",21479,0,4,15144,15144,1,0,1149.47,91.9576,28.7368,1270.1644
68964,"2014-03-25 00:00:00","2014-04-06","2014-04-01","1",17054,0,9,29495,29495,1,11689,53.99,4.3192,1.3498,59.659
68985,"2014-03-25 00:00:00","2014-04-06","2014-04-08","1",27317,0,10,28574,28574,1,11694,6.28,0.5024,0.157,6.9394
69006,"2014-03-25 00:00:00","2014-04-06","2014-04-01","1",21874,0,9,27588,27588,1,11689,2457.33,196.5864,61.4333,2715.3497
69027,"2014-03-26 00:00:00","2014-04-07","2014-04-02","1",14060,0,9,12964,12964,1,11700,49.48,3.9584,1.237,54.6754
69039,"2014-03-26 00:00:00","2014-04-07","2014-04-02","1",12166,0,6,24457,24457,1,11702,34.98,2.7984,0.8745,38.6529
69048,"2014-03-26 00:00:00","2014-04-07","2014-04-09","1",16401,0,10,26811,26811,1,11705,94.97,7.5976,2.3743,104.9419
69069,"2014-03-26 12:56:00","2014-04-07","2014-04-02","1",23664,0,9,26761,26761,1,11700,1759.97,140.7976,43.9993,1944.7669
69090,"2014-03-27 00:00:00","2014-04-08","2014-04-03","1",12412,0,4,19641,19641,1,0,120.0,9.6,3.0,132.6
69111,"2014-03-27 00:00:00","2014-04-08","2014-04-10","1",11185,0,6,21639,21639,1,11713,123.98,9.9184,3.0995,136.9979
69132,"2014-03-27 00:00:00","2014-04-08","2014-04-03","1",18379,0,6,21134,21134,1,11713,2362.27,188.9816,59.0568,2610.3084
69153,"2014-03-27 00:00:00","2014-04-08","2014-04-03","1",23568,0,1,16846,16846,1,0,567.76,45.4208,14.194,627.3748
69174,"2014-03-28 00:00:00","2014-04-09","2014-04-11","1",14525,0,10,14909,14909,1,11727,2309.97,184.7976,57.7493,2552.5169
69195,"2014-03-28 00:00:00","2014-04-09","2014-04-04","1",21803,0,6,21312,21312,1,11724,39.98,3.1984,0.9995,44.1779
69216,"2014-03-28 00:00:00","2014-04-09","2014-04-04","1",16786,0,4,24537,24537,1,0,2294.99,183.5992,57.3748,2535.964
69237,"2014-03-28 00:00:00","2014-04-09","2014-04-11","1",27130,0,10,24649,24649,1,11727,539.99,43.1992,13.4998,596.689
69258,"2014-03-29 00:00:00","2014-04-10","2014-04-05","1",11518,0,1,22719,22719,1,0,10.24,0.8192,0.256,11.3152
69279,"2014-03-29 00:00:00","2014-04-10","2014-04-05","1",14923,0,7,11774,11774,1,0,15.23,1.2184,0.3808,16.8292
69300,"2014-03-29 03:16:00","2014-04-10","2014-04-12","1",21570,0,9,12768,12768,1,11733,2523.92,201.9136,63.098,2788.9316
69309,"2014-03-30 00:00:00","2014-04-12","2014-04-07","0",29586,288,8,718,718,5,11748,7041.5716,563.5976,176.1242,7781.2934
69310,"2014-03-30 00:00:00","2014-04-12","2014-04-07","0",29723,288,8,753,753,5,11748,249.5428,19.9634,6.2386,275.7448
69321,"2014-03-30 00:00:00","2014-04-11","2014-04-06","1",25778,0,10,27499,27499,1,11749,2443.35,195.468,61.0838,2699.9018
69342,"2014-03-30 00:00:00","2014-04-11","2014-04-06","1",16367,0,1,21291,21291,1,0,39.98,3.1984,0.9995,44.1779
69363,"2014-03-30 00:00:00","2014-04-11","2014-04-13","1",12590,0,10,25908,25908,1,11749,8.99,0.7192,0.2248,9.934
69384,"2014-03-30 00:00:00","2014-04-11","2014-04-06","1",18556,0,4,20301,20301,1,0,1700.99,136.0792,42.5248,1879.594
69405,"2014-03-31 00:00:00","2014-04-12","2014-04-07","0",29519,279,5,957,957,5,0,5997.522,573.7524,179.2976,6750.572
69426,"2014-03-31 00:00:00","2014-04-12","2014-04-14","0",30103,290,7,710,710,5,0,61171.5876,5860.9737,1831.5543,68864.1156
69447,"2014-03-31 00:00:00","2014-04-12","2014-04-07","0",30101,290,7,709,709,5,0,33518.7528,3315.7167,1036.1615,37870.631
69468,"2014-03-31 00:00:00","2014-04-12","2014-04-07","0",29593,275,3,585,585,5,0,1435.5564,242.6062,75.8144,1753.977
69489,"2014-03-31 00:00:00","2014-04-12","2014-04-14","0",29675,277,2,765,765,5,0,964.722,91.4065,28.5645,1084.693
69510,"2014-03-31 00:00:00","2014-04-12","2014-04-07","0",29880,279,5,954,954,5,0,3874.062,360.476,112.6487,4347.1867
69531,"2014-03-31 17:39:00","2014-04-12","2014-04-07","0",29923,290,7,679,679,5,0,112312.554,10820.906,3381.5331,126514.9931
69552,"2014-03-31 00:00:00","2014-04-12","2014-04-14","0",29521,281,1,1054,1054,5,0,5074.368,476.8146,149.0045,5700.1871
69573,"2014-03-31 00:00:00","2014-04-12","2014-04-07","1",18743,0,9,14733,14733,1,11755,10.24,0.8192,0.256,11.3152
69594,"2014-03-31 00:00:00","2014-04-12","2014-04-07","1",26043,0,1,13756,13756,1,0,191.27,15.3016,4.7818,211.3534
69615,"2014-03-31 00:00:00","2014-04-12","2014-04-14","1",13272,0,1,18899,18899,1,0,81.46,6.5168,2.0365,90.0133
69636,"2014-03-31 00:00:00","2014-04-12","2014-04-07","1",26015,0,4,14908,14908,1,0,1214.85,97.188,30.3713,1342.4093
69657,"2014-03-31 00:00:00","2014-04-12","2014-04-07","1",19257,0,8,27919,27919,1,0,1739.46,139.1568,43.4865,1922.1033
69678,"2014-04-01 00:00:00","2014-04-13","2014-04-15","1",17491,0,6,26572,26572,1,11768,69.97,5.5976,1.7493,77.3169
69699,"2014-04-01 00:00:00","2014-04-13","2014-04-08","1",22379,0,7,22204,22204,1,0,27.77,2.2216,0.6943,30.6859
69720,"2014-04-01 00:00:00","2014-04-13","2014-04-08","1",20970,0,8,23763,23763,1,0,1179.47,94.3576,29.4868,1303.3144
69741,"2014-04-02 00:00:00","2014-04-14","2014-04-16","1",27245,0,4,20686,20686,1,0,33.98,2.7184,0.8495,37.5479
69762,"2014-04-02 17:09:00","2014-04-14","2014-04-09","1",15309,0,4,27399,27399,1,0,839.48,67.1584,20.987,927.6254
69783,"2014-04-02 00:00:00","2014-04-14","2014-04-09","1",27919,0,1,15624,15624,1,0,2438.06,195.0448,60.9515,2694.0563
69804,"2014-04-03 00:00:00","2014-04-15","2014-04-17","1",20581,0,7,12329,12329,1,0,2439.99,195.1992,60.9998,2696.189
69825,"2014-04-03 00:00:00","2014-04-15","2014-04-10","1",17901,0,8,29598,29598,1,0,31.27,2.5016,0.7818,34.5534
69846,"2014-04-03 00:00:00","2014-04-15","2014-04-10","1",15645,0,9,22712,22712,1,11788,1735.98,138.8784,43.3995,1918.2579
69867,"2014-04-04 00:00:00","2014-04-16","2014-04-18","1",11941,0,1,25058,25058,1,0,68.97,5.5176,1.7243,76.2119
69888,"2014-04-04 00:00:00","2014-04-16","2014-04-11","1",22021,0,1,27030,27030,1,0,23.97,1.9176,0.5993,26.4869
69909,"2014-04-04 00:00:00","2014-04-16","2014-04-11","1",13181,0,4,24019,24019,1,0,56.97,4.5576,1.4243,62.9519
69930,"2014-04-04 00:00:00","2014-04-16","2014-04-18","1",15391,0,6,15902,15902,1,11801,2433.04,194.6432,60.826,2688.5092
69951,"2014-04-05 00:00:00","2014-04-17","2014-04-12","1",28938,0,9,21536,21536,1,11810,9.99,0.7992,0.2498,11.039
69972,"2014-04-05 00:00:00","2014-04-17","2014-04-12","1",15355,0,7,27620,27620,1,0,35.0,2.8,0.875,38.675
69993,"2014-04-05 04:24:00","2014-04-17","2014-04-19","1",11175,0,4,14503,14503,1,0,790.31,63.2248,19.7578,873.2926
70014,"2014-04-05 00:00:00","2014-04-17","2014-04-12","1",11126,0,9,26191,26191,1,11810,778.62,62.2896,19.4655,860.3751
70035,"2014-04-06 00:00:00","2014-04-18","2014-04-13","1",28052,0,1,16652,16652,1,0,67.93,5.4344,1.6983,75.0627
70056,"2014-04-06 00:00:00","2014-04-18","2014-04-20","1",24849,0,7,28303,28303,1,0,27.77,2.2216,0.6943,30.6859
70077,"2014-04-06 00:00:00","2014-04-18","2014-04-13","1",26003,0,4,25335,25335,1,0,1273.32,101.8656,31.833,1407.0186
70098,"2014-04-07 00:00:00","2014-04-19","2014-04-14","1",19312,0,10,26608,26608,1,11837,564.26,45.1408,14.1065,623.5073
70119,"2014-04-07 00:00:00","2014-04-19","2014-04-21","1",16131,0,4,23980,23980,1,0,166.28,13.3024,4.157,183.7394
70140,"2014-04-07 00:00:00","2014-04-19","2014-04-14","1",18224,0,1,16442,16442,1,0,2394.45,191.556,59.8613,2645.8673
70161,"2014-04-07 00:00:00","2014-04-19","2014-04-14","1",13265,0,8,25970,25970,1,0,539.99,43.1992,13.4998,596.689
70182,"2014-04-08 00:00:00","2014-04-20","2014-04-22","1",18821,0,6,24025,24025,1,11845,69.99,5.5992,1.7498,77.339
70203,"2014-04-08 00:00:00","2014-04-20","2014-04-15","1",11091,0,6,13550,13550,1,11845,35.0,2.8,0.875,38.675
70224,"2014-04-08 17:20:00","2014-04-20","2014-04-15","1",26438,0,9,21064,21064,1,11843,1155.48,92.4384,28.887,1276.8054
70245,"2014-04-08 00:00:00","2014-04-20","2014-04-22","1",27762,0,10,29481,29481,1,11848,574.98,45.9984,14.3745,635.3529
70266,"2014-04-09 00:00:00","2014-04-21","2014-04-16","1",12431,0,6,12798,12798,1,11856,32.28,2.5824,0.807,35.6694
70287,"2014-04-09 00:00:00","2014-04-21","2014-04-16","1",11521,0,1,17244,17244,1,0,42.28,3.3824,1.057,46.7194
70308,"2014-04-09 00:00:00","2014-04-21","2014-04-23","1",12292,0,10,14296,14296,1,11859,563.77,45.1016,14.0943,622.9659
70329,"2014-04-10 00:00:00","2014-04-22","2014-04-17","1",11200,0,6,14444,14444,1,11867,32.6,2.608,0.815,36.023
70350,"2014-04-10 00:00:00","2014-04-22","2014-04-17","1",19844,0,6,28592,28592,1,11867,2432.94,194.6352,60.8235,2688.3987
70371,"2014-04-10 00:00:00","2014-04-22","2014-04-24","1",23990,0,7,14895,14895,1,0,548.98,43.9184,13.7245,606.6229
70392,"2014-04-11 00:00:00","2014-04-23","2014-04-18","1",26239,0,1,18636,18636,1,0,51.96,4.1568,1.299,57.4158
70413,"2014-04-11 00:00:00","2014-04-23","2014-04-18","1",26835,0,7,25104,25104,1,0,68.97,5.5176,1.7243,76.2119
70421,"2014-04-11 00:00:00","2014-04-23","2014-04-18","1",12871,0,10,26529,26529,1,11881,14.98,1.1984,0.3745,16.5529
70434,"2014-04-11 00:00:00","2014-04-23","2014-04-25","1",18452,0,9,19893,19893,1,11876,1174.48,93.9584,29.362,1297.8004
70455,"2014-04-12 02:24:00","2014-04-24","2014-04-19","1",12361,0,9,27917,27917,1,11887,29.98,2.3984,0.7495,33.1279
70476,"2014-04-12 00:00:00","2014-04-24","2014-04-19","1",11211,0,6,21619,21619,1,11889,69.97,5.5976,1.7493,77.3169
70497,"2014-04-12 00:00:00","2014-04-24","2014-04-26","1",13197,0,6,19860,19860,1,11889,50.23,4.0184,1.2558,55.5042
70518,"2014-04-12 00:00:00","2014-04-24","2014-04-19","1",25504,0,8,18208,18208,1,0,578.46,46.2768,14.4615,639.1983
70531,"2014-04-13 00:00:00","2014-04-25","2014-04-20","1",19286,0,8,29739,29739,1,0,1754.98,140.3984,43.8745,1939.2529
70539,"2014-04-13 00:00:00","2014-04-25","2014-04-20","1",23068,0,4,15626,15626,1,0,37.27,2.9816,0.9318,41.1834
70545,"2014-04-13 00:00:00","2014-04-25","2014-04-20","1",12166,0,6,24457,24457,1,11900,39.98,3.1984,0.9995,44.1779
70560,"2014-04-13 00:00:00","2014-04-25","2014-04-27","1",11518,0,1,22719,22719,1,0,71.96,5.7568,1.799,79.5158
70581,"2014-04-13 00:00:00","2014-04-25","2014-04-20","1",15733,0,9,27624,27624,1,11898,2394.45,191.556,59.8613,2645.8673
70602,"2014-04-14 00:00:00","2014-04-26","2014-04-21","1",14794,0,10,18694,18694,1,11914,2294.99,183.5992,57.3748,2535.964
70623,"2014-04-14 00:00:00","2014-04-26","2014-04-28","1",29197,0,6,20236,20236,1,11911,78.98,6.3184,1.9745,87.2729
70644,"2014-04-14 00:00:00","2014-04-26","2014-04-21","1",17365,0,1,14730,14730,1,0,2369.96,189.5968,59.249,2618.8058
70665,"2014-04-14 00:00:00","2014-04-26","2014-04-21","1",28569,0,7,11584,11584,1,0,1155.48,92.4384,28.887,1276.8054
70686,"2014-04-15 02:33:00","2014-04-27","2014-04-29","1",27376,0,1,18897,18897,1,0,6.28,0.5024,0.157,6.9394
70707,"2014-04-15 00:00:00","2014-04-27","2014-04-22","1",14455,0,6,19046,19046,1,11922,74.98,5.9984,1.8745,82.8529
70728,"2014-04-15 00:00:00","2014-04-27","2014-04-22","1",25922,0,9,28064,28064,1,11920,574.98,45.9984,14.3745,635.3529
70749,"2014-04-15 00:00:00","2014-04-27","2014-04-29","1",14676,0,9,15583,15583,1,11920,742.35,59.388,18.5588,820.2968
70770,"2014-04-16 00:00:00","2014-04-28","2014-04-23","1",26799,0,4,15607,15607,1,0,28.99,2.3192,0.7248,32.034
70791,"2014-04-16 00:00:00","2014-04-28","2014-04-23","1",14815,0,10,11669,11669,1,11936,63.97,5.1176,1.5993,70.6869
70812,"2014-04-16 00:00:00","2014-04-28","2014-04-30","1",20656,0,6,22896,22896,1,11933,1174.48,93.9584,29.362,1297.8004
70833,"2014-04-17 00:00:00","2014-04-29","2014-04-24","1",11847,0,1,15882,15882,1,0,49.99,3.9992,1.2498,55.239
70854,"2014-04-17 00:00:00","2014-04-29","2014-04-24","1",17363,0,4,27261,27261,1,0,2341.97,187.3576,58.5493,2587.8769
70875,"2014-04-18 00:00:00","2014-04-30","2014-05-02","1",19092,0,9,25376,25376,1,11953,75.97,6.0776,1.8993,83.9469
70896,"2014-04-18 00:00:00","2014-04-30","2014-04-25","1",18455,0,4,21549,21549,1,0,64.47,5.1576,1.6118,71.2394
70917,"2014-04-18 21:56:00","2014-04-30","2014-04-25","1",24459,0,9,29692,29692,1,11953,1779.47,142.3576,44.4868,1966.3144
70938,"2014-04-18 00:00:00","2014-04-30","2014-05-02","1",22468,0,10,20293,20293,1,11958,1700.99,136.0792,42.5248,1879.594
70959,"2014-04-19 00:00:00","2014-05-01","2014-04-26","1",25377,0,4,20702,20702,1,0,32.6,2.608,0.815,36.023
70980,"2014-04-19 00:00:00","2014-05-01","2014-04-26","1",12455,0,4,27291,27291,1,0,21.98,1.7584,0.5495,24.2879
71001,"2014-04-19 00:00:00","2014-05-01","2014-05-03","1",25716,0,9,22231,22231,1,11964,603.49,48.2792,15.0873,666.8565
71022,"2014-04-19 00:00:00","2014-05-01","2014-04-26","1",19181,0,7,29448,29448,1,0,1735.98,138.8784,43.3995,1918.2579
71043,"2014-04-20 00:00:00","2014-05-02","2014-04-27","1",19221,0,4,20186,20186,1,0,59.98,4.7984,1.4995,66.2779
71064,"2014-04-20 00:00:00","2014-05-02","2014-05-04","1",13370,0,1,22657,22657,1,0,2329.99,186.3992,58.2498,2574.639
71085,"2014-04-20 00:00:00","2014-05-02","2014-04-27","1",25480,0,10,13115,13115,1,11980,1120.49,89.6392,28.0123,1238.1415
71106,"2014-04-21 00:00:00","2014-05-03","2014-04-28","1",27992,0,1,27564,27564,1,0,2.29,0.1832,0.0573,2.5305
71127,"2014-04-21 00:00:00","2014-05-03","2014-05-05","1",18127,0,10,17011,17011,1,11991,2419.06,193.5248,60.4765,2673.0613
71148,"2014-04-21 10:58:00","2014-05-03","2014-04-28","1",13129,0,9,23317,23317,1,11986,2419.06,193.5248,60.4765,2673.0613
71169,"2014-04-22 00:00:00","2014-05-04","2014-04-29","1",15479,0,1,19662,19662,1,0,85.95,6.876,2.1488,94.9748
71190,"2014-04-22 00:00:00","2014-05-04","2014-05-06","1",12301,0,7,25701,25701,1,0,2419.06,193.5248,60.4765,2673.0613
71211,"2014-04-22 00:00:00","2014-05-04","2014-04-29","1",23499,0,4,22227,22227,1,0,539.99,43.1992,13.4998,596.689
71232,"2014-04-23 00:00:00","2014-05-05","2014-04-30","1",11713,0,1,14805,14805,1,0,62.98,5.0384,1.5745,69.5929
